longitude, latitude
172.36818,-43.61202
172.24759,-43.58943
172.14839,-43.6134
172.04109,-43.58376
171.90402,-43.55144
172.40196,-43.59403
172.42188,-43.58788
172.88257,-43.66441
171.89786,-43.56095
172.2753,-43.5583
172.38753,-43.60191
172.14359,-43.60294
172.40274,-43.59506
171.88487,-43.58791
172.2773,-43.60794
172.40088,-43.61297
172.19154,-43.59987
172.20082,-43.60848
172.4821,-43.61829
172.39104,-43.59973
171.87068,-43.6049
172.82095,-43.86544
172.36554,-43.52806
172.35371,-43.57821
172.69348,-43.57384
172.14952,-43.49202
172.17818,-43.59241
172.28342,-43.54189
171.90781,-43.56168
172.39246,-43.64082
172.37878,-43.7812
172.30576,-43.61341
172.39781,-43.61494
172.39145,-43.57417
172.45093,-43.65061
172.39542,-43.55092
172.13309,-43.60902
171.94533,-43.5677
172.25551,-43.6147
172.15381,-43.60437
172.23396,-43.61772
172.37535,-43.76675
172.49957,-43.60468
172.43752,-43.58867
172.35016,-43.59142
171.87512,-43.53609
172.37404,-43.64511
171.87703,-43.56743
172.4666,-43.62654
172.29915,-43.55391
172.56152,-43.59312
172.94386,-43.63733
172.33482,-43.59412
172.16501,-43.53239
172.38385,-43.55626
172.42052,-43.77138
172.39449,-43.54493
172.47794,-43.64327
172.67303,-43.57917
172.18887,-43.50059
172.12115,-43.45336
172.4404,-43.63146
172.38864,-43.57585
171.88762,-43.56807
172.41855,-43.53515
172.39322,-43.57403
172.09653,-43.46101
172.26021,-43.59931
172.3998,-43.57139
172.46059,-43.58968
172.36633,-43.5834
172.04359,-43.56594
172.17012,-43.46537
172.16145,-43.50161
172.64915,-43.58346
172.38098,-43.6125
172.47571,-43.61874
172.38747,-43.56513
172.3315,-43.56565
172.31042,-43.52449
172.00278,-43.57765
172.49524,-43.60741
172.26271,-43.59704
172.39319,-43.56929
172.46793,-43.63734
171.95773,-43.5501
172.19104,-43.54332
172.20531,-43.62746
172.21326,-43.61948
172.09665,-43.5825
172.10683,-43.59902
172.33688,-43.53892
172.15645,-43.46714
172.26711,-43.55383
172.3335,-43.61541
172.38478,-43.59322
172.4126,-43.60536
172.40802,-43.53983
172.49736,-43.62455
172.18503,-43.50525
172.98987,-43.6112
171.99261,-43.5745
172.30537,-43.55682
172.46812,-43.63958
172.53535,-43.53394
172.50269,-43.51495
172.42325,-43.59815
172.4957,-43.59906
172.36969,-43.5812
171.87251,-43.5766
171.65346,-43.88177
172.38025,-43.57814
172.33516,-43.59112
172.18069,-43.4799
172.35657,-43.59095
171.95438,-43.35443
172.57835,-43.57869
172.133,-43.47799
172.30647,-43.55345
172.35527,-43.61859
172.1118,-43.59457
172.22784,-43.6188
172.49295,-43.56075
172.22469,-43.60644
172.17447,-43.57475
172.08458,-43.216
172.17752,-43.54124
172.19676,-43.50757
171.85202,-43.59491
172.31749,-43.60983
172.33859,-43.60133
172.29428,-43.55092
172.3448,-43.62265
172.33304,-43.59686
172.03447,-43.58659
172.3725,-43.56456
172.41458,-43.56293
172.14763,-43.56826
172.15034,-43.57677
171.84886,-43.57505
172.39481,-43.62651
172.39507,-43.57508
172.6622,-43.57367
172.38486,-43.58469
172.11856,-43.45403
172.24086,-43.62049
172.32352,-43.53868
172.07706,-43.61517
172.38109,-43.56168
172.56412,-43.59452
172.26601,-43.61177
172.45908,-43.62922
172.48172,-43.61261
172.16583,-43.60833
172.37575,-43.61265
172.23958,-43.61019
172.44029,-43.58924
172.026,-43.50193
172.29802,-43.56603
172.02829,-43.22586
172.34604,-43.61364
172.38087,-43.55815
172.39529,-43.62675
172.3708,-43.56452
171.88094,-43.57714
171.91875,-43.57597
171.9534,-43.34408
172.38097,-43.57735
172.40648,-43.5879
172.17224,-43.51442
172.40244,-43.5817
172.17654,-43.46315
172.29819,-43.55138
172.38754,-43.56694
172.35855,-43.57609
172.30402,-43.55276
172.62117,-43.58611
172.36925,-43.57579
172.40247,-43.62541
172.33493,-43.59781
172.43365,-43.63242
171.92949,-43.5354
172.2028,-43.50204
172.15636,-43.49944
172.52365,-43.62933
172.37704,-43.61968
172.27402,-43.61967
172.33676,-43.59604
171.90883,-43.55633
172.38734,-43.57159
172.3891,-43.6266
172.33961,-43.5834
172.08224,-43.20288
172.19592,-43.5461
172.48407,-43.65877
171.86237,-43.58212
172.07811,-43.58074
172.18301,-43.58295
172.46695,-43.62318
171.90863,-43.55025
172.02562,-43.27037
172.31789,-43.5643
172.18405,-43.47341
172.3022,-43.5644
171.65334,-43.83992
172.45744,-43.62989
172.39642,-43.57344
172.42346,-43.52697
172.38847,-43.63843
172.4978,-43.62374
172.42442,-43.53585
172.16104,-43.59375
172.16888,-43.44161
172.16948,-43.47509
172.41141,-43.5659
171.84039,-43.56256
172.35878,-43.59078
171.7966,-43.53187
172.37988,-43.56258
172.43257,-43.60915
172.35378,-43.50537
172.44215,-43.59227
172.1667,-43.56281
172.39671,-43.63237
172.14153,-43.60456
172.47815,-43.61757
172.1348,-43.5653
172.42503,-43.63413
172.3913,-43.56915
172.39267,-43.59841
172.17696,-43.49127
172.16106,-43.44758
172.27371,-43.59869
172.27338,-43.60501
172.1353,-43.46915
172.17166,-43.47528
172.47902,-43.80633
172.41734,-43.59509
172.35883,-43.58182
172.32594,-43.65655
172.16206,-43.54942
172.59196,-43.57818
172.38762,-43.56606
172.19849,-43.55531
172.40543,-43.6092
172.44014,-43.65013
172.3065,-43.57261
172.22911,-43.61433
172.39284,-43.62617
172.08881,-43.58275
172.15355,-43.57856
172.07809,-43.57996
172.08081,-43.57961
172.17097,-43.49086
171.92194,-43.53959
172.35944,-43.58512
172.35933,-43.56293
172.1801,-43.64826
172.3764,-43.59843
172.32449,-43.54898
172.35904,-43.74621
172.05385,-43.56419
172.37518,-43.56979
172.38976,-43.55208
171.87099,-43.56084
172.42496,-43.8281
172.19362,-43.63749
172.35579,-43.58532
172.15752,-43.58369
172.54898,-43.57774
172.30423,-43.59867
172.27489,-43.59331
171.95105,-43.53613
172.2244,-43.61081
172.5217,-43.57969
172.4472,-43.64401
172.4299,-43.65896
172.41212,-43.54744
172.37511,-43.60305
172.46161,-43.63757
172.21355,-43.63202
172.18156,-43.59454
172.41209,-43.61732
171.8465,-43.5782
172.26074,-43.63174
171.88319,-43.56139
172.45328,-43.64479
171.90024,-43.60568
172.49696,-43.62751
172.45634,-43.6311
172.35147,-43.64045
172.32814,-43.60479
172.49805,-43.6258
172.485,-43.55625
172.53197,-43.53948
172.45738,-43.63943
172.48138,-43.51874
172.4292,-43.56901
172.36449,-43.59921
172.14981,-43.42074
172.47485,-43.62035
172.498,-43.59786
172.39522,-43.57157
171.56946,-43.61909
172.35593,-43.62946
172.51579,-43.4173
172.19493,-43.6149
172.37746,-43.60158
171.85405,-43.58238
172.29817,-43.56733
172.32872,-43.67005
172.33214,-43.55766
172.34721,-43.65412
172.26155,-43.60505
172.1581,-43.44985
171.93126,-43.5384
172.21042,-43.57071
172.18767,-43.52143
172.07016,-43.60709
172.44733,-43.6378
172.18951,-43.57847
172.18526,-43.60326
171.8772,-43.56657
172.37022,-43.60397
172.28075,-43.58571
171.85123,-43.57046
172.24307,-43.61726
172.17218,-43.51115
171.8531,-43.57262
172.17561,-43.57375
172.19368,-43.53574
172.48433,-43.58327
172.34843,-43.60033
172.33147,-43.60471
172.16214,-43.61901
172.39027,-43.54884
172.17883,-43.50536
172.32176,-43.59968
172.39421,-43.55883
171.9064,-43.5463
171.87938,-43.54496
172.14194,-43.47785
172.15305,-43.62008
171.88925,-43.56961
172.34897,-43.60279
172.12801,-43.49496
172.45108,-43.53805
172.17029,-43.51118
172.07314,-43.25839
172.48137,-43.62645
172.48387,-43.62374
172.21593,-43.61125
172.39426,-43.60819
172.47899,-43.61845
172.46935,-43.62819
172.59026,-43.59346
172.45834,-43.62963
172.46422,-43.63302
171.85426,-43.57585
171.93001,-43.5296
172.46555,-43.64244
172.35657,-43.61292
172.07413,-43.25967
172.47992,-43.61401
172.37866,-43.5504
172.60747,-43.46014
172.0336,-43.59846
172.16248,-43.58556
172.3286,-43.63504
172.61177,-43.58517
172.39891,-43.60594
172.27682,-43.60852
172.18987,-43.5019
172.4736,-43.61683
172.4613,-43.62231
172.96971,-42.90626
172.41093,-43.55717
171.93867,-43.56347
172.4621,-43.6298
172.22017,-43.60986
172.40694,-43.55934
172.42586,-43.53765
172.39491,-43.56367
172.40858,-43.55372
172.36629,-43.5837
171.93776,-43.51758
172.24968,-43.62548
172.16298,-43.44667
172.38347,-43.55823
172.4892,-43.61357
172.49135,-43.61224
172.10173,-43.58943
172.45111,-43.62557
172.35307,-43.58906
171.94205,-43.53455
172.39388,-43.59793
172.33778,-43.60038
172.50549,-43.42126
172.43581,-43.56532
172.09711,-43.48542
172.35104,-43.59518
172.30652,-43.55874
172.00359,-43.27063
172.27298,-43.6067
172.007,-43.25029
172.39322,-43.58363
172.16483,-43.43381
172.30659,-43.57426
172.37366,-43.59018
172.36176,-43.60196
172.48112,-43.61628
172.38734,-43.62596
172.1209,-43.50688
172.29959,-43.50623
172.31252,-43.63754
172.29794,-43.55166
172.3093,-43.62194
171.87732,-43.59752
171.97961,-43.49771
172.05991,-43.57386
172.32832,-43.6048
172.07515,-43.3821
172.55362,-43.58834
172.16005,-43.58693
172.46828,-43.61269
172.46313,-43.63152
172.42741,-43.53995
172.42789,-43.53702
172.29254,-43.55919
172.40166,-43.55009
172.35756,-43.59536
171.93425,-43.54845
172.40237,-43.55805
172.43439,-43.53542
172.3701,-43.57035
172.51671,-43.46249
172.5439,-43.59127
172.37025,-43.59906
172.17435,-43.61348
172.09468,-43.59772
172.36382,-43.74562
172.18587,-43.56147
172.59123,-43.46101
172.07632,-43.46775
172.16394,-43.45958
172.16057,-43.45932
172.23381,-43.60684
172.17955,-43.45948
172.39008,-43.55629
172.22012,-43.59514
172.64815,-43.57431
172.37079,-43.61642
172.38541,-43.62434
172.43193,-43.55662
172.16553,-43.528
172.33487,-43.62828
172.13687,-43.47448
172.20276,-43.58467
172.08215,-43.60114
172.36768,-43.59379
172.17738,-43.5192
171.88565,-43.56315
172.674,-43.40966
172.37161,-43.56417
172.19157,-43.55822
172.16533,-43.49281
172.34499,-43.58444
172.35393,-43.62042
171.83939,-43.56678
172.60654,-43.5894
172.49506,-43.60651
172.34485,-43.59789
172.40599,-43.59257
172.29401,-43.603
172.39372,-43.58726
172.10677,-43.59515
172.16231,-43.43963
172.0457,-43.62429
172.39,-43.58281
172.0871,-43.60051
172.61472,-43.59496
172.33597,-43.64905
172.47676,-43.61751
172.46677,-43.54853
171.87814,-43.55125
172.35757,-43.58402
172.15234,-43.52889
172.35213,-43.58258
172.36195,-43.58491
172.37376,-43.59134
172.44974,-43.62254
172.13553,-43.47467
172.16208,-43.46151
172.27354,-43.61847
172.2431,-43.59991
172.4619,-43.6222
172.2516,-43.60983
171.88235,-43.54019
172.33055,-43.63223
172.04433,-43.60889
172.41618,-43.62925
171.86592,-43.57967
171.85347,-43.58656
171.8831,-43.5495
172.30832,-43.59583
172.38008,-43.61782
172.45557,-43.63326
172.4782,-43.61762
172.31462,-43.61803
172.17157,-43.58335
172.45802,-43.6323
172.03784,-43.31122
172.39255,-43.57683
172.20047,-43.53191
172.31503,-43.58987
172.30977,-43.58626
171.914,-43.57205
172.19354,-43.54312
172.38112,-43.58043
172.26878,-43.61911
172.45067,-43.63298
172.38408,-43.5793
172.26688,-43.58791
172.16734,-43.45999
172.60173,-43.59192
172.36566,-43.58527
172.29489,-43.57388
171.84435,-43.58808
172.39087,-43.55341
172.39885,-43.62668
172.01338,-43.5661
171.84839,-43.59161
172.3709,-43.59464
172.27895,-43.57742
172.45151,-43.63843
172.35631,-43.59219
172.09117,-43.46286
171.98991,-43.55344
172.41188,-43.57209
172.49181,-43.60254
172.33878,-43.43254
172.37457,-43.57877
172.41791,-43.61681
172.18204,-43.50587
172.46747,-43.63481
172.37538,-43.5684
172.38916,-43.58305
172.36557,-43.65638
172.394,-43.56394
172.13557,-43.57526
172.12291,-43.59602
172.38194,-43.5721
172.37573,-43.7826
172.00763,-43.26411
172.45961,-43.63984
172.58022,-43.55917
172.00461,-43.26491
172.0054,-43.26432
172.34857,-43.5831
172.39632,-43.57876
172.40997,-43.65213
172.45316,-43.63129
172.24532,-43.63742
172.04872,-43.61277
172.15996,-43.46024
172.44266,-43.86072
172.14085,-43.44785
172.14418,-43.61944
172.35724,-43.58942
172.48331,-43.52751
172.41649,-43.62866
172.15854,-43.61832
172.32059,-43.62448
172.47028,-43.62929
172.24298,-43.6093
172.68719,-43.55576
172.13937,-43.61291
172.23141,-43.60585
172.1454,-43.62285
171.95616,-43.54857
172.46646,-43.61758
172.35774,-43.60247
172.1658,-43.64011
172.3085,-43.6241
172.29468,-43.60185
172.39018,-43.55953
172.36852,-43.57121
172.36792,-43.56709
171.90048,-43.54502
172.20648,-43.38461
172.24184,-43.60944
172.6306,-43.58343
172.35252,-43.61927
171.88185,-43.56099
172.11652,-43.45108
172.38268,-43.56874
172.32814,-43.60268
172.4731,-43.6343
171.8623,-43.59724
172.37595,-43.60579
172.34798,-43.43252
172.12094,-43.38533
172.48996,-43.58127
172.29309,-43.58316
172.50867,-43.60293
172.13049,-43.50592
172.12785,-43.40109
172.34048,-43.60065
172.29361,-43.58832
172.34599,-43.57858
172.36163,-43.60214
172.17516,-43.58344
172.15723,-43.59133
172.1288,-43.37527
172.33885,-43.59803
172.418,-43.67034
171.85551,-43.57745
172.08833,-43.0116
172.07597,-43.01402
171.67024,-43.55387
172.17827,-43.45279
172.22893,-43.6366
171.80713,-43.55483
172.15587,-43.48024
172.47896,-43.61874
172.42816,-43.54459
172.16827,-43.51386
172.23137,-43.62307
172.32515,-43.63478
172.64479,-43.59056
172.38962,-43.61207
172.55417,-43.61635
171.68874,-43.58343
172.29799,-43.61482
172.15456,-43.47282
172.2803,-43.57175
172.28616,-43.58291
172.28795,-43.60438
172.52342,-43.62106
172.31859,-43.61629
172.30707,-43.61229
172.2095,-43.58003
172.33702,-43.65303
172.28618,-43.5646
172.40398,-43.60469
171.75439,-43.60357
172.62433,-43.62214
172.14426,-43.58683
172.12025,-43.48816
172.24283,-43.576
172.43501,-43.60848
171.67715,-43.5718
172.53241,-43.40732
172.45367,-43.62066
172.77802,-43.76042
172.06448,-43.61066
172.41925,-43.61833
172.37112,-43.58187
171.87016,-43.55201
172.59874,-43.5612
172.07797,-43.60486
172.35147,-43.65432
171.82246,-43.59976
172.33563,-43.61592
172.21608,-43.61236
172.39462,-43.61813
172.63127,-43.58485
172.34381,-43.58229
172.35664,-43.58657
172.45268,-43.64052
172.40022,-43.62911
172.4073,-43.61613
172.0397,-43.61446
171.9431,-43.54206
171.92038,-43.56189
172.37782,-43.55983
172.20035,-43.62238
172.40208,-43.54152
172.40344,-43.53078
172.1993,-43.53154
172.37238,-43.61102
172.32176,-43.60974
172.37093,-43.62535
172.2261,-43.60348
172.38351,-43.62695
172.05664,-43.5988
172.41684,-43.60736
172.60773,-43.5925
172.4769,-43.61327
172.39984,-43.61047
172.37245,-43.65516
172.14505,-43.55206
172.06377,-43.59909
172.34062,-43.6218
172.35472,-43.60522
172.05687,-43.58107
172.61555,-43.44803
171.90363,-43.55626
172.42549,-43.56877
172.15988,-43.59753
172.16982,-43.50904
171.92244,-43.54157
172.4102,-43.58722
171.94217,-43.57075
172.40239,-43.61841
172.41658,-43.5514
171.97882,-43.52352
171.84921,-43.57239
172.36049,-43.56446
172.40985,-43.63206
172.3652,-43.6778
171.35031,-42.89363
172.42474,-43.58749
171.74252,-43.54914
172.36649,-43.60217
171.9458,-43.54522
172.31793,-43.55196
172.44571,-43.64908
172.44482,-43.64883
172.18311,-43.60007
172.17166,-43.46267
172.19435,-43.57332
171.89041,-43.5753
172.18938,-43.5593
172.37755,-43.57727
172.3286,-43.61222
172.17378,-43.44665
172.27264,-43.59252
172.61594,-43.43911
172.46858,-43.6232
172.56197,-43.46947
172.03421,-43.59301
172.11731,-43.59457
172.14709,-43.47636
171.89577,-43.54804
172.38982,-43.57693
172.40062,-43.57546
172.44948,-43.63254
172.60368,-43.59851
172.60686,-43.58828
172.38565,-43.56565
172.03656,-43.58175
172.08792,-43.6065
172.36063,-43.56276
172.04861,-43.58118
172.36583,-43.55764
172.15039,-43.47844
172.14888,-43.48023
172.17917,-43.51057
172.17177,-43.60196
172.465,-43.43431
172.40266,-43.61818
172.16031,-43.4687
172.47144,-43.60862
172.12015,-43.38378
172.5773,-43.47338
172.41937,-43.62467
172.60991,-43.45342
172.40041,-43.60972
172.31439,-43.6285
172.18057,-43.51091
172.0798,-43.39585
172.46272,-43.63993
171.9256,-43.53992
172.23547,-43.60591
172.02209,-43.22447
172.41095,-43.59651
172.46606,-43.58541
172.2001,-43.51902
171.82248,-43.24113
172.35638,-43.60751
172.3819,-43.57519
172.06372,-43.57298
172.45242,-43.64118
172.32797,-43.56215
172.40834,-43.66
172.17125,-43.52371
172.30994,-43.55498
172.42758,-43.56485
171.8463,-43.59252
172.39313,-43.6228
172.22633,-43.61706
172.36505,-43.70743
172.42552,-43.55859
172.27309,-43.60355
171.87547,-43.56699
172.39595,-43.62634
172.33122,-43.55257
172.37651,-43.60569
172.83455,-43.74408
172.50368,-43.59668
172.47917,-43.5404
172.18378,-43.60503
172.13564,-43.4849
171.80406,-43.57917
172.10294,-43.47908
172.52022,-43.59823
172.43283,-43.55752
172.34886,-43.60978
171.88383,-43.55124
171.87811,-43.58178
172.03568,-43.61163
172.45236,-43.59544
171.90341,-43.5639
172.2027,-43.48444
172.24266,-43.6147
172.15848,-43.60218
172.40497,-43.58224
171.85266,-43.57077
172.08025,-43.33798
171.90302,-43.53496
172.11346,-43.59543
172.07861,-43.45521
172.36493,-43.50393
172.29889,-43.59831
172.39932,-43.58043
172.15131,-43.47707
171.8528,-43.58138
172.20697,-43.62737
172.38188,-43.52019
172.37091,-43.58791
172.34416,-43.609
172.21223,-43.63953
172.4823,-43.50008
172.54073,-43.60845
172.34982,-43.60019
172.17534,-43.64016
172.12537,-43.51812
172.32068,-43.60479
171.90952,-43.58849
172.1801,-43.54857
172.61505,-43.58374
172.39365,-43.62387
172.38722,-43.57967
172.39186,-43.57713
172.37602,-43.5892
172.38173,-43.58727
172.03981,-43.61512
172.39182,-43.56149
172.44246,-43.64197
172.13684,-43.4838
171.86006,-43.58574
172.32228,-43.59495
171.84056,-43.61299
172.23004,-43.59855
172.10735,-43.16637
172.11551,-43.17266
172.46379,-43.63832
171.84103,-43.61463
172.21056,-43.60815
172.10938,-43.17824
172.61949,-43.58354
171.94965,-43.53838
172.26764,-43.59991
172.24767,-43.61668
172.38153,-43.59954
172.46135,-43.62658
172.36989,-43.61729
172.37251,-43.59733
172.38156,-43.58857
172.41371,-43.60641
172.41408,-43.60995
172.37891,-43.61502
172.3812,-43.58879
172.31123,-43.59316
172.00967,-43.26625
172.17018,-43.61375
172.50204,-43.60728
172.37419,-43.59466
172.22554,-43.62795
172.39841,-43.59818
171.8613,-43.56135
172.11096,-43.17453
172.3757,-43.59969
172.12566,-43.47596
172.13974,-43.61064
172.01907,-43.56474
172.40475,-43.55874
172.36871,-43.60122
172.47517,-43.55398
172.35069,-43.65316
172.15358,-43.58046
172.22243,-43.58865
172.0488,-43.57074
172.3839,-43.58324
172.39264,-43.57207
172.26393,-43.57717
172.02347,-43.55382
172.15005,-43.60363
172.16435,-43.54562
172.19168,-43.54934
172.37746,-43.76701
172.3838,-43.77649
172.43338,-43.66403
172.38173,-43.77496
172.64258,-43.52862
172.54509,-43.5551
172.65256,-43.53489
172.62767,-43.54179
172.64326,-43.53899
172.67892,-43.49372
172.33017,-43.5945
172.47888,-43.61594
172.31412,-43.62429
172.21571,-43.64744
171.8598,-43.60262
172.35619,-43.63644
172.02417,-43.65273
172.56213,-43.56456
172.53551,-43.57649
172.51187,-43.58891
172.40836,-43.63645
172.11938,-43.47109
171.84454,-43.58292
172.3849,-43.59055
172.4222,-43.49216
172.2735,-43.61349
172.40182,-43.60815
171.91989,-43.5574
172.1942,-43.5353
172.60025,-43.5358
171.74321,-43.55389
172.37074,-43.59161
172.26515,-43.63094
172.56995,-43.57887
172.18742,-43.55581
172.56197,-43.59114
172.56184,-43.57754
172.569,-43.56609
172.41977,-43.54258
172.28893,-43.62035
172.30467,-43.5876
172.56863,-43.57123
172.57446,-43.58026
172.30489,-43.60255
172.29208,-43.56605
172.5571,-43.5869
172.26904,-43.61684
172.17166,-43.52986
172.37764,-43.5774
172.27119,-43.58236
171.8644,-43.56378
172.17569,-43.59444
172.56784,-43.58674
171.7812,-43.61045
172.32872,-43.54679
172.37186,-43.63718
172.20387,-43.57196
172.40654,-43.5729
172.16197,-43.61625
172.16092,-43.47837
172.17563,-43.47541
172.36928,-43.56431
172.56439,-43.6168
172.29254,-43.56124
172.03006,-43.61938
172.35747,-43.58146
172.15564,-43.48344
171.96339,-43.34141
172.44949,-43.64725
172.46524,-43.63482
172.35461,-43.62786
171.83252,-43.58947
172.06116,-43.60991
172.26158,-43.6118
172.2205,-43.61747
172.15254,-43.46238
172.6286,-43.46916
172.58595,-43.47593
171.90407,-43.35684
172.90813,-43.73812
172.17447,-43.46309
172.41661,-43.60035
172.33063,-43.60468
172.06131,-43.59237
172.34122,-43.63824
172.14531,-43.60375
172.29855,-43.58773
171.86362,-43.58206
172.16968,-43.59585
172.3705,-43.60558
172.29152,-43.53458
172.87546,-43.7291
172.35968,-43.60976
171.85408,-43.5963
172.3638,-43.58545
172.38342,-43.5636
172.21971,-43.62333
172.22005,-43.63549
171.88606,-43.56258
172.15732,-43.48475
172.13327,-43.58247
172.13196,-43.47536
172.29007,-43.61375
172.13304,-43.59559
172.40726,-43.55662
172.382,-43.56278
172.57642,-43.5047
172.35297,-43.58875
172.57323,-43.50208
172.38991,-43.5593
172.17603,-43.55249
172.00131,-43.54959
172.38445,-43.55803
171.99469,-43.56837
172.13924,-43.62855
172.36923,-43.69824
172.48004,-43.62656
172.57468,-43.46738
172.57845,-43.46479
172.57878,-43.47094
172.39375,-43.58278
172.24876,-43.62566
172.57379,-43.56274
172.40971,-43.59517
172.30559,-43.54625
172.37206,-43.60968
172.24828,-43.63486
172.34448,-43.5794
172.10461,-43.433
172.40303,-43.77478
172.12349,-43.44239
172.44299,-43.64678
172.29279,-43.59982
172.18765,-43.563
172.40593,-43.57035
171.92592,-43.55771
172.39557,-43.63082
172.42229,-43.65132
172.31793,-43.62076
172.34006,-43.64958
172.36368,-43.6516
172.11691,-43.17492
172.38544,-43.60262
172.15251,-43.58829
172.4017,-43.34711
171.86986,-43.63631
172.39018,-43.57041
172.25966,-43.60044
172.05389,-43.57555
172.29407,-43.60715
172.35829,-43.64845
172.10263,-43.61977
172.47263,-43.62627
172.10509,-43.17228
172.16112,-43.51199
171.94902,-43.2771
171.81584,-43.63871
172.38464,-43.57781
172.35385,-43.61907
172.53072,-43.87247
171.84259,-43.62815
172.1442,-43.6147
172.32201,-43.37462
171.8609,-43.56394
172.21129,-43.61926
171.88434,-43.60775
172.14453,-43.60012
172.3909,-43.60132
172.46754,-43.61874
172.04237,-43.58158
171.76758,-43.61168
172.26669,-43.61426
172.18416,-43.52263
172.11453,-43.43304
172.01976,-43.16797
172.37912,-43.64044
172.34782,-43.58899
172.16296,-43.63536
172.18349,-43.61505
172.36682,-43.6071
172.4135,-43.64539
172.18327,-43.53836
172.47366,-43.74804
172.37392,-43.57173
171.86815,-43.60072
172.35738,-43.56541
172.05344,-43.59155
172.31465,-43.58538
172.409,-43.53255
172.38022,-43.56557
172.28281,-43.60852
172.17819,-43.54049
172.37759,-43.58788
172.58882,-43.4817
172.41595,-43.69846
172.25558,-43.63019
172.36096,-43.57676
172.34032,-43.59729
171.65283,-43.82396
172.09402,-43.43431
172.03773,-43.60098
172.34814,-43.6049
171.67288,-43.87304
171.89977,-43.59876
171.88284,-43.59351
172.41629,-43.64249
171.75114,-43.56247
